Date,Open,High,Low,Close,Adj Close,Volume
2017-04-04,23891.029297,23975.140625,23869.189453,23969.839844,23969.839844,0
2017-04-05,23979.179688,24060.750000,23932.900391,24010.400391,24010.400391,0
2017-04-06,23965.449219,24124.179688,23911.330078,24110.529297,24110.529297,0
2017-04-07,24062.960938,24202.320313,24013.599609,24202.320313,24202.320313,0
2017-04-10,24212.699219,24258.050781,24167.830078,24197.929688,24197.929688,0
2017-04-11,24153.339844,24280.230469,24057.669922,24187.550781,24187.550781,0
2017-04-12,24212.310547,24341.820313,24211.400391,24282.619141,24282.619141,0
2017-04-13,24256.890625,24288.580078,24166.640625,24273.359375,24273.359375,0
2017-04-18,24288.769531,24354.070313,24024.529297,24038.210938,24038.210938,19633500
2017-04-19,24041.140625,24054.720703,23941.810547,23992.390625,23992.390625,0
2017-04-20,23926.089844,24042.669922,23896.570313,24036.259766,24036.259766,0
2017-04-21,24067.619141,24080.060547,23960.599609,23985.009766,23985.009766,0
2017-04-24,24195.570313,24593.029297,24195.039063,24593.029297,24593.029297,0
2017-04-25,24595.609375,24634.419922,24535.859375,24615.750000,24615.750000,0
2017-04-26,24595.789063,24664.310547,24541.220703,24639.689453,24639.689453,0
2017-04-27,24611.169922,24714.240234,24492.330078,24669.599609,24669.599609,0
2017-04-28,24669.779297,24694.750000,24578.710938,24615.789063,24615.789063,0
2017-05-02,24671.339844,24822.789063,24607.660156,24822.789063,24822.789063,0
2017-05-03,24783.539063,24789.140625,24652.810547,24738.380859,24738.380859,0
2017-05-04,24784.789063,25027.939453,24742.410156,25027.939453,25027.939453,0
2017-05-05,24958.199219,25163.070313,24914.109375,25163.009766,25163.009766,0
2017-05-08,25199.830078,25262.259766,25082.259766,25101.369141,25101.369141,0
2017-05-09,25123.560547,25252.539063,25098.779297,25187.580078,25187.580078,0
2017-05-10,25177.410156,25179.710938,25062.099609,25132.240234,25132.240234,0
2017-05-11,25106.910156,25120.109375,24826.320313,24907.390625,24907.390625,0
2017-05-12,24948.240234,24999.410156,24877.029297,24946.800781,24946.800781,0
2017-05-15,24991.289063,25069.849609,24962.439453,25053.609375,25053.609375,0
2017-05-16,25042.509766,25184.619141,25023.390625,25102.490234,25102.490234,0
2017-05-17,25000.250000,25032.009766,24604.269531,24685.710938,24685.710938,0
2017-05-18,24694.029297,24695.439453,24407.279297,24646.869141,24646.869141,0
2017-05-19,24686.250000,25064.960938,24673.730469,25025.630859,25025.630859,0
2017-05-22,25104.970703,25129.509766,24933.480469,24968.470703,24968.470703,0
2017-05-23,24929.910156,25037.080078,24918.589844,25018.089844,25018.089844,0
2017-05-24,25019.789063,25080.759766,24977.140625,25080.759766,25080.759766,0
2017-05-25,25149.589844,25209.910156,24957.300781,25112.050781,25112.050781,0
2017-05-26,25084.179688,25208.410156,25049.570313,25208.330078,25208.330078,0
2017-05-29,25182.390625,25298.089844,25167.310547,25282.300781,25282.300781,0
2017-05-30,25237.800781,25342.609375,25165.580078,25229.320313,25229.320313,0
2017-05-31,25253.369141,25301.810547,25126.960938,25128.460938,25128.460938,0
2017-06-01,25170.250000,25476.310547,25170.240234,25464.060547,25464.060547,0
2017-06-02,25545.080078,25765.359375,25545.080078,25695.740234,25695.740234,0
2017-06-05,null,null,null,null,null,null
2017-06-06,25655.990234,25659.349609,25425.400391,25448.570313,25448.570313,0
2017-06-07,25428.509766,25436.169922,25231.589844,25247.089844,25247.089844,0
2017-06-08,25267.179688,25289.269531,25115.210938,25158.640625,25158.640625,0
2017-06-09,25182.269531,25420.759766,25172.080078,25410.570313,25410.570313,0
2017-06-12,25326.400391,25340.109375,25101.980469,25147.919922,25147.919922,0
2017-06-13,25176.800781,25330.759766,25173.140625,25287.240234,25287.240234,0
2017-06-14,25325.689453,25482.099609,25305.019531,25305.019531,25305.019531,0
2017-06-15,25283.859375,25287.669922,24953.599609,25017.939453,25017.939453,0
2017-06-16,25099.490234,25240.720703,25097.039063,25229.429688,25229.429688,0
2017-06-19,25328.720703,25549.330078,25328.720703,25531.890625,25531.890625,0
2017-06-20,25578.289063,25681.449219,25371.429688,25379.009766,25379.009766,0
2017-06-21,25331.169922,25393.679688,25140.390625,25350.869141,25350.869141,0
2017-06-22,25312.250000,25335.119141,25196.980469,25282.939453,25282.939453,0
2017-06-23,25259.390625,25286.240234,25124.750000,25211.550781,25211.550781,0
2017-06-26,25263.980469,25391.890625,25237.689453,25262.960938,25262.960938,0
2017-06-27,25196.199219,25199.789063,24886.449219,24898.289063,24898.289063,0
2017-06-28,24815.150391,24890.419922,24590.849609,24824.960938,24824.960938,0
2017-06-29,24917.230469,24970.939453,24361.550781,24431.269531,24431.269531,0
2017-06-30,24400.480469,24633.269531,24358.009766,24452.300781,24452.300781,0
2017-07-03,24521.259766,24724.550781,24521.259766,24702.710938,24702.710938,0
2017-07-04,24663.710938,24695.439453,24606.750000,24633.839844,24633.839844,0
2017-07-05,24638.400391,24764.289063,24570.269531,24750.189453,24750.189453,0
2017-07-06,24782.039063,24806.460938,24474.650391,24557.080078,24557.080078,0
2017-07-07,24551.179688,24575.589844,24473.480469,24573.279297,24573.279297,0
2017-07-10,24645.960938,24804.769531,24645.960938,24750.509766,24750.509766,0
2017-07-11,24780.089844,24902.609375,24673.650391,24705.080078,24705.080078,0
2017-07-12,24758.880859,24991.259766,24745.789063,24949.900391,24949.900391,0
2017-07-13,24941.890625,25095.000000,24926.109375,25078.550781,25078.550781,0
2017-07-14,25074.529297,25162.380859,25035.140625,25162.380859,25162.380859,0
2017-07-17,25187.220703,25218.980469,25038.380859,25136.220703,25136.220703,0
2017-07-18,25078.320313,25081.980469,24787.650391,24875.759766,24875.759766,0
2017-07-19,24919.050781,25014.080078,24871.439453,25014.080078,25014.080078,0
2017-07-20,25074.140625,25120.769531,24791.210938,24856.880859,24856.880859,0
2017-07-21,24812.779297,24874.109375,24483.080078,24556.070313,24556.070313,0
2017-07-24,24517.419922,24577.710938,24433.990234,24525.939453,24525.939453,0
2017-07-25,24567.490234,24709.099609,24565.320313,24623.830078,24623.830078,0
2017-07-26,24621.900391,24936.089844,24603.910156,24927.550781,24927.550781,0
2017-07-27,24895.619141,24990.970703,24807.560547,24860.660156,24860.660156,0
2017-07-28,24810.060547,24812.230469,24616.560547,24689.169922,24689.169922,0
2017-07-31,24693.220703,24744.570313,24548.140625,24554.830078,24554.830078,0
2017-08-01,24602.089844,24865.419922,24548.730469,24806.150391,24806.150391,0
2017-08-02,24853.609375,24929.570313,24777.939453,24798.990234,24798.990234,0
2017-08-03,24775.009766,24834.810547,24693.300781,24778.339844,24778.339844,0
2017-08-04,24793.150391,25149.169922,24741.509766,25104.039063,25104.039063,0
2017-08-07,25139.109375,25198.539063,25073.730469,25118.910156,25118.910156,0
2017-08-08,25100.189453,25181.169922,25012.929688,25152.410156,25152.410156,0
2017-08-09,25015.580078,25016.060547,24712.449219,24883.859375,24883.859375,0
2017-08-10,24898.689453,24898.710938,24575.619141,24623.199219,24623.199219,0
2017-08-11,24506.750000,24506.750000,24289.070313,24491.330078,24491.330078,0
2017-08-14,24571.439453,24844.050781,24571.439453,24792.830078,24792.830078,0
2017-08-15,24845.689453,24910.779297,24747.119141,24791.669922,24791.669922,0
2017-08-16,24858.619141,25029.119141,24858.619141,24965.189453,24965.189453,0
2017-08-17,24941.529297,25045.689453,24871.970703,24899.779297,24899.779297,0
2017-08-18,24790.669922,24849.470703,24672.119141,24827.650391,24827.650391,0
2017-08-21,24789.259766,24808.939453,24623.130859,24701.490234,24701.490234,0
2017-08-22,24776.400391,24945.539063,24776.400391,24945.539063,24945.539063,0
2017-08-23,24927.279297,25011.539063,24855.359375,24918.869141,24918.869141,0
2017-08-24,24960.570313,24993.669922,24680.160156,24741.750000,24741.750000,0
2017-08-25,24773.949219,24889.269531,24717.279297,24762.630859,24762.630859,0
2017-08-28,24711.029297,24723.910156,24584.980469,24642.500000,24642.500000,0
2017-08-29,24539.990234,24539.990234,24220.529297,24324.269531,24324.269531,0
2017-08-30,24417.339844,24532.369141,24394.769531,24532.369141,24532.369141,0
2017-08-31,24615.910156,24750.580078,24579.849609,24674.109375,24674.109375,0
2017-09-01,24728.380859,24897.640625,24716.460938,24826.980469,24826.980469,0
2017-09-04,null,null,null,null,null,null
2017-09-05,24726.210938,24828.619141,24675.439453,24699.970703,24699.970703,0
2017-09-06,24623.699219,24734.480469,24562.019531,24694.619141,24694.619141,0
2017-09-07,24747.710938,24849.240234,24745.380859,24811.029297,24811.029297,0
2017-09-08,24766.000000,24904.480469,24703.609375,24904.480469,24904.480469,0
2017-09-11,24957.980469,25262.449219,24957.980469,25230.259766,25230.259766,0
2017-09-12,25277.619141,25375.839844,25274.339844,25310.570313,25310.570313,0
2017-09-13,25281.230469,25354.160156,25216.669922,25243.509766,25243.509766,0
2017-09-14,25204.199219,25294.990234,25178.250000,25283.029297,25283.029297,0
2017-09-15,25269.029297,25324.109375,25219.029297,25264.169922,25264.169922,0
2017-09-18,25354.980469,25441.279297,25354.980469,25400.800781,25400.800781,0
2017-09-19,25412.470703,25458.580078,25393.240234,25412.390625,25412.390625,0
2017-09-20,25408.220703,25483.900391,25381.640625,25461.240234,25461.240234,0
2017-09-21,25495.619141,25597.000000,25469.789063,25582.589844,25582.589844,0
2017-09-22,25561.179688,25642.570313,25495.869141,25619.060547,25619.060547,0
2017-09-25,25599.759766,25704.599609,25591.689453,25633.619141,25633.619141,0
2017-09-26,25615.060547,25681.460938,25567.609375,25681.380859,25681.380859,0
2017-09-27,25693.990234,25764.710938,25648.500000,25716.039063,25716.039063,0
2017-09-28,25726.609375,25817.640625,25681.519531,25817.640625,25817.640625,0
2017-09-29,25839.890625,25994.310547,25839.849609,25994.310547,25994.310547,0
2017-10-02,26030.429688,26096.580078,26005.730469,26084.789063,26084.789063,0
2017-10-03,null,null,null,null,null,null
2017-10-04,26117.550781,26202.980469,26063.359375,26164.890625,26164.890625,0
2017-10-05,26164.839844,26164.839844,26042.519531,26105.660156,26105.660156,0
2017-10-06,26106.529297,26127.339844,25972.080078,25981.359375,25981.359375,0
2017-10-09,25986.449219,25992.750000,25802.759766,25822.119141,25822.119141,0
2017-10-10,25822.189453,25853.279297,25752.169922,25819.169922,25819.169922,0
2017-10-11,25806.009766,25939.000000,25801.109375,25934.939453,25934.939453,0
2017-10-12,25957.449219,26094.890625,25934.810547,26059.460938,26059.460938,0
2017-10-13,26064.919922,26120.900391,25975.230469,26081.630859,26081.630859,0
2017-10-16,26089.269531,26172.470703,26068.160156,26142.970703,26142.970703,0
2017-10-17,26147.310547,26282.400391,26139.169922,26217.830078,26217.830078,0
2017-10-18,26215.509766,26344.810547,26138.240234,26310.699219,26310.699219,0
2017-10-19,26295.039063,26299.050781,25942.859375,26020.390625,26020.390625,0
2017-10-20,26059.480469,26149.160156,26022.609375,26053.330078,26053.330078,0
2017-10-23,26081.109375,26149.320313,26001.919922,26049.810547,26049.810547,0
2017-10-24,26042.109375,26187.320313,26040.269531,26137.449219,26137.449219,0
2017-10-25,26099.259766,26173.730469,25971.060547,26009.990234,26009.990234,0
2017-10-26,26021.720703,26515.609375,26021.720703,26512.970703,26512.970703,0
2017-10-27,26591.619141,26772.539063,26584.539063,26710.000000,26710.000000,0
2017-10-30,26699.910156,26748.320313,26635.179688,26651.519531,26651.519531,0
2017-10-31,null,null,null,null,null,null
2017-11-01,26730.769531,26982.539063,26728.970703,26860.480469,26860.480469,0
2017-11-02,26849.160156,26909.330078,26789.509766,26830.890625,26830.890625,0
2017-11-03,26838.050781,27033.109375,26838.050781,26961.970703,26961.970703,0
2017-11-06,26959.509766,26995.289063,26880.689453,26931.150391,26931.150391,0
2017-11-07,26956.029297,27014.839844,26903.179688,26929.070313,26929.070313,0
2017-11-08,26956.720703,27151.830078,26838.679688,26933.220703,26933.220703,0
2017-11-09,26934.060547,27003.640625,26540.439453,26590.529297,26590.529297,0
2017-11-10,26604.490234,26641.910156,26430.880859,26494.779297,26494.779297,0
2017-11-13,26506.589844,26514.789063,26131.980469,26281.960938,26281.960938,0
2017-11-14,26302.029297,26507.919922,26302.029297,26358.849609,26358.849609,0
2017-11-15,26312.759766,26326.789063,25997.019531,26161.189453,26161.189453,0
2017-11-16,26232.439453,26471.759766,26221.599609,26463.289063,26463.289063,0
2017-11-17,26474.949219,26528.289063,26404.169922,26440.919922,26440.919922,0
2017-11-20,26370.830078,26582.720703,26321.869141,26567.650391,26567.650391,0
2017-11-21,26599.910156,26871.740234,26507.589844,26822.449219,26822.449219,0
2017-11-22,26849.640625,26850.820313,26610.800781,26615.160156,26615.160156,0
2017-11-23,26559.390625,26708.710938,26406.240234,26683.929688,26683.929688,15266500
2017-11-24,26678.339844,26827.890625,26608.509766,26703.429688,26703.429688,0
2017-11-27,26665.050781,26821.550781,26629.390625,26632.990234,26632.990234,0
2017-11-28,26649.349609,26803.789063,26561.339844,26789.130859,26789.130859,0
2017-11-29,26881.380859,27154.890625,26875.589844,26917.359375,26917.359375,0
2017-11-30,26933.859375,27075.640625,26865.550781,27026.849609,27026.849609,0
2017-12-01,27059.339844,27078.099609,26645.730469,26703.939453,26703.939453,0
2017-12-04,26840.070313,27062.599609,26839.789063,26935.539063,26935.539063,0
2017-12-05,26958.599609,27050.890625,26779.970703,26979.070313,26979.070313,0
2017-12-06,26864.019531,26864.019531,26152.580078,26378.279297,26378.279297,0
2017-12-07,26395.949219,26411.140625,26091.390625,26132.910156,26132.910156,0
2017-12-08,26194.810547,26320.750000,26150.000000,26178.449219,26178.449219,0
2017-12-11,26211.839844,26285.130859,26075.810547,26114.400391,26114.400391,0
2017-12-12,26148.939453,26283.949219,26119.589844,26283.470703,26283.470703,0
2017-12-13,26271.039063,26300.800781,26149.390625,26182.939453,26182.939453,0
2017-12-14,26164.160156,26173.150391,26023.849609,26071.019531,26071.019531,0
2017-12-15,26018.269531,26081.529297,25939.689453,26043.160156,26043.160156,0
2017-12-18,26130.619141,26460.310547,26129.769531,26444.269531,26444.269531,0
2017-12-19,26469.480469,26527.839844,26344.000000,26366.750000,26366.750000,0
2017-12-20,26389.189453,26412.660156,26145.160156,26164.580078,26164.580078,0
2017-12-21,26146.660156,26200.500000,26051.140625,26193.740234,26193.740234,0
2017-12-22,26173.380859,26190.869141,26118.009766,26144.240234,26144.240234,0
2017-12-27,26150.960938,26304.939453,26078.419922,26298.310547,26298.310547,0
2017-12-28,26267.669922,26283.269531,26174.029297,26212.199219,26212.199219,0
2017-12-29,26250.089844,26259.470703,26151.759766,26200.769531,26200.769531,0
2018-01-02,26215.000000,26256.589844,25936.150391,26120.210938,26120.210938,0
2018-01-03,26181.830078,26482.349609,26180.310547,26392.900391,26392.900391,0
2018-01-04,26513.070313,26800.429688,26513.070313,26748.830078,26748.830078,0
2018-01-05,26799.300781,27018.380859,26784.160156,27018.380859,27018.380859,0
2018-01-08,27090.720703,27119.589844,26980.349609,27014.630859,27014.630859,0
2018-01-09,27054.830078,27150.519531,27037.599609,27125.609375,27125.609375,0
2018-01-10,27105.210938,27105.210938,26837.050781,26952.179688,26952.179688,0
2018-01-11,26982.830078,27014.810547,26790.230469,26856.179688,26856.179688,0
2018-01-12,26905.779297,26962.609375,26834.060547,26932.429688,26932.429688,0
2018-01-15,26945.000000,26958.660156,26775.789063,26802.750000,26802.750000,0
2018-01-16,26864.359375,27038.289063,26845.539063,27016.189453,27016.189453,0
2018-01-17,26994.619141,27093.880859,26923.570313,27048.199219,27048.199219,0
2018-01-18,27117.830078,27214.869141,27096.179688,27208.789063,27208.789063,0
2018-01-19,27255.660156,27456.250000,27245.960938,27455.240234,27455.240234,0
2018-01-22,27480.650391,27521.890625,27372.019531,27413.150391,27413.150391,0
2018-01-23,27469.259766,27525.230469,27323.929688,27396.250000,27396.250000,0
2018-01-24,27399.449219,27439.390625,27151.710938,27151.710938,27151.710938,0
2018-01-25,27133.310547,27159.730469,26786.330078,26865.320313,26865.320313,0
2018-01-26,26889.619141,27037.089844,26769.640625,27025.939453,27025.939453,0
2018-01-29,27067.990234,27105.330078,26964.380859,26964.880859,26964.880859,0
2018-01-30,26855.630859,26942.320313,26696.580078,26706.179688,26706.179688,0
2018-01-31,26722.869141,26904.720703,26721.660156,26824.669922,26824.669922,0
2018-02-01,26864.070313,26990.199219,26502.380859,26583.279297,26583.279297,0
2018-02-02,26546.529297,26546.529297,26030.589844,26039.599609,26039.599609,0
2018-02-05,25909.169922,25910.339844,25594.640625,25714.490234,25714.490234,0
2018-02-06,25103.699219,25529.630859,24953.460938,25238.789063,25238.789063,0
2018-02-07,25446.669922,25944.939453,25337.179688,25884.289063,25884.289063,0
2018-02-08,25833.849609,25885.089844,25167.070313,25234.460938,25234.460938,0
2018-02-09,25202.109375,25250.439453,24808.140625,25030.740234,25030.740234,0
2018-02-12,25160.769531,25377.070313,25159.349609,25211.380859,25211.380859,0
2018-02-13,25237.880859,25287.339844,25074.140625,25079.259766,25079.259766,0
2018-02-14,25201.689453,25483.910156,25021.179688,25424.480469,25424.480469,0
